Time,SSS_GPS_LAT,SSS_GPS_LON,SSS_GPS_ALT,SSS_GPS_VEL_X,SSS_GPS_VEL_Y,SSS_GPS_HEADING,SSS_GPS_GROUNDSPEED,VEHICLE_LAT,VEHICLE_LON,VEHICLE_ALT,VEHICLE_ALT_DESIRED,VEHICLE_THROTTLE,VEHICLE_GROUNDSPEED,VEHICLE_DISTANCE_ERROR,MOTIONCONTROLLER_SPRING_LENGTH,MOTIONCONTROLLER_TETHER_OUT,MOTIONCONTROLLER_DRUM_SPEED,MOTIONCONTROLLER_DANCER_POSITION,VEHICLE_STATE,MOTIONCONTROLLER_STATE,SSS_GPS_STATE,POWERSUPPLY_STATE,COORDINATOR_STATE,MavLink Msg Rate,MavLink Unique Msg Rate
2018-07-03 10:02:07.989,39.7353611083333,-75.39921629,13.463,0.0105973178259988,0.00897764387034093,49.73,0.0138888888888889,0,0,0,0,0,0,6250146.10003314,11.00001,0.007946809,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:08.209,39.7353610916667,-75.39921631,13.464,-0.0192798205303739,0.0110505964006655,299.82,0.0222222222222222,0,0,0,0,0,0,6250146.10030115,11,0.0079405,0,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:08.429,39.735361095,-75.3992163183333,13.467,-0.012858397570149,0.00525003299950452,292.21,0.0138888888888889,0,0,0,0,0,0,6250146.10044921,11,0.0079405,0,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:08.653,39.7353611083333,-75.3992163133333,13.464,0.022201071590708,0.000969319719229694,87.5,0.0222222222222222,0,0,0,0,0,0,6250146.10041466,11,0.007932192,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:08.868,39.73536112,-75.3992162916667,13.467,0.00204599781945604,0.0193365020796386,6.04,0.0194444444444444,0,0,0,0,0,0,6250146.1001017,11,0.007932192,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:09.099,39.735361145,-75.3992163133333,13.464,0.00518649023945546,-0.0187399770210403,164.53,0.0194444444444444,0,0,0,0,0,0,6250146.10054449,11,0.007931118,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:09.32,39.735361155,-75.3992163116667,13.466,0.0109326278477715,-0.0430788380799371,165.76,0.0444444444444444,0,0,0,0,0,0,6250146.10055264,11,0.007927272,0,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:09.537,39.73536114,-75.3992163266667,13.47,0.0169469283327415,0.00953352190106106,60.64,0.0194444444444444,0,0,0,0,0,0,6250146.1007448,11,0.007927272,0,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:09.756,39.7353611466667,-75.399216315,13.471,-0.0235733108390481,-0.00832460305874212,250.55,0.025,0,0,0,0,0,0,6250146.10057764,11.00004,0.007924043,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:09.982,39.7353611533333,-75.3992163233333,13.47,0.0176889333896583,-0.0134509775120643,127.25,0.0222222222222222,0,0,0,0,0,0,6250146.1007375,11.00591,-6.722496E-06,0,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:10.209,39.73536115,-75.3992163283333,13.474,0.0278026144537724,0.0183881956876143,56.52,0.0333333333333333,0,0,0,0,0,0,6250146.10080746,11.00595,-8.876747E-06,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:10.431,39.735361155,-75.39921633,13.476,0.0218205709857715,-0.00420592942745522,100.91,0.0222222222222222,0,0,0,0,0,0,6250146.10085241,11.00595,-8.876747E-06,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:10.661,39.7353611683333,-75.3992163366667,13.475,-0.0187274306941348,-0.0119628800917758,237.43,0.0222222222222222,0,0,0,0,0,0,6250146.10100863,11.00595,-8.722496E-06,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:10.88,39.7353611916667,-75.3992163383333,13.473,0.00564498346163416,-0.0328518686352693,170.25,0.0333333333333333,0,0,0,0,0,0,6250146.10111849,11.00595,-8.876747E-06,0,0,OFFLINE,READY,DGPS_FIX,ONLINE,ENABLING,0,0
2018-07-03 10:02:11.105,39.735361175,-75.3992163533333,13.48,0.0151754816750304,-0.0327676227640918,155.15,0.0361111111111111,0,0,0,0,0,0,6250146.10130475,11.00599,-1.07225E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:11.335,39.735361165,-75.3992163633333,13.479,0.00333516322452731,0.0471042987196572,4.05,0.0472222222222222,0,0,0,0,0,0,6250146.10143285,11.00599,-1.07225E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:11.563,39.7353611683333,-75.3992164016667,13.481,0.0275350457236566,-0.00366417729753173,97.58,0.0277777777777778,0,0,0,0,0,0,6250146.10207145,11.00599,-1.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:11.788,39.735361185,-75.3992163783333,13.475,-0.00506015447761293,0.00229325842275963,294.38,0.00555555555555556,0,0,0,0,0,0,6250146.10174893,11.00591,-6.722496E-06,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:12.006,39.7353611466667,-75.3992163916667,13.477,0.0471686284546607,-0.00224916902679915,92.73,0.0472222222222222,0,0,0,0,0,0,6250146.10183122,11.00598,-1.087675E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:12.235,39.7353611483333,-75.3992163683333,13.476,-0.0550013143175865,-0.00782784621875461,261.9,0.0555555555555556,0,0,0,0,0,0,6250146.1014556,11.00598,-1.087675E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:12.459,39.7353611433333,-75.3992164166667,13.468,0.0283236232979766,-0.0175750810634099,121.82,0.0333333333333333,0,0,0,0,0,0,6250146.1022282,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:12.689,39.7353611166667,-75.3992164016667,13.46,-0.0485713963274158,-0.0206473554230461,246.97,0.0527777777777778,0,0,0,0,0,0,6250146.10188852,11.0061,-1.67225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:12.912,39.7353611016667,-75.399216415,13.458,-0.00902011178236367,0.0105611939666671,319.5,0.0138888888888889,0,0,0,0,0,0,6250146.10205342,11.0061,-1.67225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:13.133,39.7353611,-75.3992163983333,13.452,-0.0236590815039736,-0.0145551640547244,238.4,0.0277777777777778,0,0,0,0,0,0,6250146.101775,11.00606,-1.487675E-05,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:13.351,39.7353611016667,-75.3992164183333,13.452,-0.0137669518245696,-0.0241262507599416,209.71,0.0277777777777778,0,0,0,0,0,0,6250146.10210792,11.00606,-1.487675E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:13.568,39.735361085,-75.399216425,13.457,-0.0176082934512507,0.0408075562085008,336.66,0.0444444444444444,0,0,0,0,0,0,6250146.10215792,11.00606,-1.487675E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:13.789,39.7353611083333,-75.39921645,13.45,0.0133486032153165,-0.0452962809047827,163.58,0.0472222222222222,0,0,0,0,0,0,6250146.10264931,11.0061,-1.67225E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:14.02,39.7353610633333,-75.399216455,13.458,0.00397118433841562,0.0246825787743162,9.14,0.025,0,0,0,0,0,0,6250146.10257174,11.0061,-1.67225E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:14.247,39.7353610916667,-75.3992164466667,13.453,-0.0152536290975317,-0.0198072410838798,217.6,0.025,0,0,0,0,0,0,6250146.1025358,11.0061,-1.67225E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:14.475,39.7353611133333,-75.3992164516667,13.449,-0.03375043899101,-0.0289174084227723,229.41,0.0444444444444444,0,0,0,0,0,0,6250146.10269427,11.0061,-1.687675E-05,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:14.694,39.7353610916667,-75.39921646,13.453,0.00692163249329844,-0.00464063013740157,123.84,0.00833333333333333,0,0,0,0,0,0,6250146.10275381,11.00606,-1.487675E-05,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:14.912,39.7353610983333,-75.3992164266667,13.455,-0.0185472955119059,-0.0206785581573194,221.89,0.0277777777777778,0,0,0,0,0,0,6250146.10223238,11.00606,-1.487675E-05,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:15.134,39.73536111,-75.3992164566667,13.455,0.0303859318394321,-0.00321513943057378,96.04,0.0305555555555556,0,0,0,0,0,0,6250146.10276422,11.00618,-2.087675E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:15.354,39.7353611016667,-75.3992164333333,13.455,-0.0281130481937629,0.0179099869448941,302.5,0.0333333333333333,0,0,0,0,0,0,6250146.10235319,11.00614,-1.87225E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:15.578,39.73536111,-75.3992164616667,13.455,0.0100717410507627,-0.0375620248551476,164.99,0.0388888888888889,0,0,0,0,0,0,6250146.10284598,11.00614,-1.87225E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:15.807,39.7353611066667,-75.3992164366667,13.458,-0.036869112507668,0.0295060470836379,308.67,0.0472222222222222,0,0,0,0,0,0,6250146.1024254,11.0061,-1.67225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:16.024,39.7353611066667,-75.3992164316667,13.463,-0.0249281230450848,0.0122553506567831,296.18,0.0277777777777778,0,0,0,0,0,0,6250146.10234364,11.0061,-1.67225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:16.242,39.7353611416667,-75.3992164566667,13.462,-0.00267779865088425,-0.0499282424523968,183.07,0.05,0,0,0,0,0,0,6250146.10287634,11.0061,-1.67225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:16.459,39.7353611316667,-75.3992164433333,13.465,-0.0720600802441611,-0.00483675696320443,266.16,0.0722222222222222,0,0,0,0,0,0,6250146.10262292,11.00614,-1.87225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:16.681,39.7353611433333,-75.39921646,13.468,0.0246619587580482,-0.0528636507251827,154.99,0.0583333333333333,0,0,0,0,0,0,6250146.10293675,11.00614,-1.87225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:16.899,39.73536114,-75.39921647,13.471,0.0134415049383026,-0.0394390296039938,161.18,0.0416666666666667,0,0,0,0,0,0,6250146.10308846,11.00614,-1.87225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:17.117,39.73536111,-75.3992164766667,13.468,0.00487096317227124,0.0553416070498571,5.03,0.0555555555555556,0,0,0,0,0,0,6250146.10309124,11.0061,-1.67225E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:17.335,39.7353611316667,-75.39921649,13.459,0.0527646080221509,-0.00117896879910527,91.28,0.0527777777777778,0,0,0,0,0,0,6250146.10338597,11.00614,-1.87225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:17.553,39.7353611016667,-75.3992164566667,13.466,-0.00836071777935223,-0.0293894602455143,195.88,0.0305555555555556,0,0,0,0,0,0,6250146.10273472,11.00614,-1.87225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:17.775,39.7353610833333,-75.3992164533333,13.467,-0.00208357313129703,0.0221243278655051,354.62,0.0222222222222222,0,0,0,0,0,0,6250146.1026153,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:18.002,39.7353610833333,-75.3992164483333,13.463,0.0298944511705175,0.0328881503157118,42.27,0.0444444444444444,0,0,0,0,0,0,6250146.10253355,11.00614,-1.87225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:18.229,39.735361085,-75.39921645,13.464,0.0213364962735091,-0.0130289649155461,121.41,0.025,0,0,0,0,0,0,6250146.1025667,11.00614,-1.87225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:18.455,39.735361055,-75.3992164116667,13.462,-0.0183561673582982,0.00641385528892214,289.26,0.0194444444444444,0,0,0,0,0,0,6250146.10183369,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:18.68,39.7353610566667,-75.39921642,13.459,0.00755317945028236,-0.00352050062296213,114.99,0.00833333333333333,0,0,0,0,0,0,6250146.10197585,11.00618,-2.056824E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:18.901,39.7353610433333,-75.3992164483333,13.454,0.0132240193436408,0.00424576812448758,72.2,0.0138888888888889,0,0,0,0,0,0,6250146.10239192,11.00618,-2.056824E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:19.125,39.7353610533333,-75.3992164316667,13.456,-0.0226352698011324,-0.0567645352510219,201.74,0.0611111111111111,0,0,0,0,0,0,6250146.10215481,11.00618,-2.087675E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:19.354,39.73536103,-75.3992164233333,13.463,-0.0816945245892231,-0.0272236681755222,251.57,0.0861111111111111,0,0,0,0,0,0,6250146.10193593,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:19.586,39.7353610416667,-75.3992164383333,13.461,0.00831353787012466,-0.000574049236954123,93.95,0.00833333333333333,0,0,0,0,0,0,6250146.10222251,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:19.803,39.735361035,-75.3992164333333,13.469,0.000843215667945222,0.0166453226197364,2.9,0.0166666666666667,0,0,0,0,0,0,6250146.10211715,11.00618,-2.07225E-05,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:20.029,39.7353610383333,-75.3992164633333,13.464,0.0409879149049329,-0.0415062478372083,135.36,0.0583333333333333,0,0,0,0,0,0,6250146.10261948,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:20.259,39.73536103,-75.3992164533333,13.469,0.00527336687890648,0.00174808446343886,71.66,0.00555555555555556,0,0,0,0,0,0,6250146.10242647,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:20.49,39.7353610216667,-75.3992164116667,13.483,-0.011297817583367,0.028390161907985,338.3,0.0305555555555556,0,0,0,0,0,0,6250146.10171566,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:20.718,39.7353610533333,-75.3992164,13.484,-0.0469119109011353,-0.0241819445612722,242.73,0.0527777777777778,0,0,0,0,0,0,6250146.10163702,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:20.949,39.7353610466667,-75.3992164383333,13.488,0.0220654906183995,-0.0117521965508292,118.04,0.025,0,0,0,0,0,0,6250146.10224021,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:21.171,39.7353610583333,-75.3992164,13.488,0.0270734995794818,-0.0141657190367606,117.62,0.0305555555555556,0,0,0,0,0,0,6250146.10165473,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:21.401,39.7353610583333,-75.3992164033333,13.489,-0.0220759036908405,0.0168599944989416,307.37,0.0277777777777778,0,0,0,0,0,0,6250146.10170923,11.00618,-2.087675E-05,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:21.637,39.735361065,-75.3992164283333,13.491,0.0371577333739872,-0.011473819308322,107.16,0.0388888888888889,0,0,0,0,0,0,6250146.10214161,11.00618,-2.087675E-05,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:21.866,39.7353610683333,-75.3992164183333,13.488,0.0377484542979669,0.00934879014240074,76.09,0.0388888888888889,0,0,0,0,0,0,6250146.1019899,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:22.084,39.73536107,-75.3992164083333,13.494,0.00677845597352617,-0.0211631683617741,162.24,0.0222222222222222,0,0,0,0,0,0,6250146.10183229,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:22.313,39.7353610583333,-75.39921642,13.494,-0.0304862408684992,0.00205696208435884,273.86,0.0305555555555556,0,0,0,0,0,0,6250146.10198175,11.00618,-2.056824E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:22.537,39.735361075,-75.3992164183333,13.491,-0.0654262222493409,-0.012800542434768,258.93,0.0666666666666667,0,0,0,0,0,0,6250146.10201351,11.00618,-2.056824E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:22.755,39.7353610533333,-75.3992164433333,13.489,0.0413242991720657,0.00533042297090185,82.65,0.0416666666666667,0,0,0,0,0,0,6250146.10234557,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:22.985,39.7353610366667,-75.3992164316667,13.491,-0.0218273780530027,-0.0213824119930362,225.59,0.0305555555555556,0,0,0,0,0,0,6250146.1020958,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:23.21,39.7353610316667,-75.3992164483333,13.484,0.055544559229478,0.00110530226157098,88.86,0.0555555555555556,0,0,0,0,0,0,6250146.10235061,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:23.427,39.7353609983333,-75.3992164416667,13.484,0.0387943400424598,0.0609183762372739,32.49,0.0722222222222222,0,0,0,0,0,0,6250146.10212358,11.00618,-2.056824E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:23.659,39.7353610116667,-75.3992164416667,13.481,0.0184943227541688,0.0123201942500295,56.33,0.0222222222222222,0,0,0,0,0,0,6250146.10217079,11.00618,-2.056824E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:23.881,39.7353609883333,-75.3992164366667,13.477,-0.0201809594183351,-0.00930354972305396,245.25,0.0222222222222222,0,0,0,0,0,0,6250146.10200642,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:24.099,39.7353609833333,-75.3992164483333,13.472,-0.0109372196531603,-0.00195806444786213,259.85,0.0111111111111111,0,0,0,0,0,0,6250146.10217948,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:24.318,39.735360975,-75.3992164516667,13.468,-0.00363480876606508,-0.0247343519267058,188.36,0.025,0,0,0,0,0,0,6250146.10220448,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:24.539,39.7353609416667,-75.3992164583333,13.462,-0.0100717250380128,0.00469224305445936,294.98,0.0111111111111111,0,0,0,0,0,0,6250146.10219546,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:24.766,39.735360935,-75.3992164483333,13.457,-0.00752853422617542,0.0494299622941926,351.34,0.05,0,0,0,0,0,0,6250146.10200835,11.00618,-2.056824E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:24.99,39.7353609233333,-75.39921644,13.454,-0.00247192932599064,0.00126712856096905,297.14,0.00277777777777778,0,0,0,0,0,0,6250146.10183078,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:25.211,39.7353609133333,-75.399216425,13.449,-0.0130389445121806,0.0366378438915368,340.41,0.0388888888888889,0,0,0,0,0,0,6250146.10155011,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:25.431,39.7353609116667,-75.3992164333333,13.445,-0.00718507398806027,-0.00847534671323577,220.29,0.0111111111111111,0,0,0,0,0,0,6250146.10168047,11.00618,-2.087675E-05,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:25.648,39.7353608983333,-75.3992164533333,13.442,-0.0401598580913354,-0.0248419820000084,238.26,0.0472222222222222,0,0,0,0,0,0,6250146.10196028,11.00618,-2.087675E-05,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:25.866,39.7353608766667,-75.39921644,13.443,-0.000203601484605447,0.00833084574817653,358.6,0.00833333333333333,0,0,0,0,0,0,6250146.10166555,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:26.086,39.7353608683333,-75.3992164133333,13.437,-0.00258897024692277,-0.00792096443023153,198.1,0.00833333333333333,0,0,0,0,0,0,6250146.10120002,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:26.319,39.7353608483333,-75.3992164066667,13.432,-0.0266857974248879,0.0389590360173707,325.59,0.0472222222222222,0,0,0,0,0,0,6250146.1010202,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:26.536,39.73536085,-75.3992163833333,13.432,-0.0646345171056008,-0.0253950794982677,248.55,0.0694444444444444,0,0,0,0,0,0,6250146.10064457,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:26.759,39.735360845,-75.39921642,13.43,-0.0162803658975344,0.00356755715023268,282.36,0.0166666666666667,0,0,0,0,0,0,6250146.10122641,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:26.978,39.73536084,-75.3992164216667,13.424,-0.0527553607497077,-0.00153809600763153,268.33,0.0527777777777778,0,0,0,0,0,0,6250146.10123596,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:27.21,39.735360845,-75.39921645,13.423,-0.0268662876775346,0.0318482919092856,319.85,0.0416666666666667,0,0,0,0,0,0,6250146.10171694,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:27.438,39.7353608433333,-75.3992164383333,13.427,-0.00542012638522943,0.0127876293555937,337.03,0.0138888888888889,0,0,0,0,0,0,6250146.10152028,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:27.668,39.7353608316667,-75.3992164916667,13.422,0.0939929147688635,0.0906095196967344,46.05,0.130555555555556,0,0,0,0,0,0,6250146.10235103,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:27.898,39.735360835,-75.3992164416667,13.421,0.037589943449697,0.040907406475295,42.58,0.0555555555555556,0,0,0,0,0,0,6250146.10154528,11.00618,-2.07225E-05,9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:28.124,39.7353608283333,-75.3992164383333,13.421,0.0300885657125728,0.00532167160475285,79.97,0.0305555555555556,0,0,0,0,0,0,6250146.10146717,11.00618,-2.07225E-05,-9.536743E-05,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:28.353,39.7353608283333,-75.39921641,13.424,-0.0033728527483974,-0.0219647678073649,188.73,0.0222222222222222,0,0,0,0,0,0,6250146.10100389,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:28.571,39.73536083,-75.3992164016667,13.422,-0.0283956485929296,-0.0341905803250276,219.71,0.0444444444444444,0,0,0,0,0,0,6250146.10087353,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:28.794,39.735360815,-75.3992164183333,13.421,0.0138304019772583,-0.001273269694664,95.26,0.0138888888888889,0,0,0,0,0,0,6250146.10109294,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:29.023,39.7353608316667,-75.399216385,13.423,-0.0225255942736172,-0.0507840265802822,203.92,0.0555555555555556,0,0,0,0,0,0,6250146.10060691,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:29.241,39.73536082,-75.3992163916667,13.424,-0.0249997014755227,-0.00012217256135061,269.72,0.025,0,0,0,0,0,0,6250146.10067461,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
2018-07-03 10:02:29.458,39.7353608133333,-75.3992164033333,13.425,0.00881237638614196,-0.0233953418959623,159.36,0.025,0,0,0,0,0,0,6250146.10084177,11.00618,-2.07225E-05,0,0,OFFLINE,READY,DGPS_FIX,POWER,ENABLING,0,0
