2018-07-03 10:03:16.767,1.3,29,17,31.3,1022.4,-6,7,111
2018-07-03 10:03:16.767,1.5,26,14,31.1,1022.4,-6,8,107
2018-07-03 10:03:16.767,1.6,25,15,31.2,1022.4,-6,8,107
2018-07-03 10:03:16.767,1.4,24,16,31.1,1022.3,-6,8,109
2018-07-03 10:03:16.867,1.2,23,16,31.1,1022.4,-6,8,110
2018-07-03 10:03:17.042,1.3,28,15,31.3,1022.4,-6,8,109
2018-07-03 10:03:17.221,1.3,24,16,31.2,1022.4,-6,8,108
2018-07-03 10:03:17.415,1.2,26,16,31.4,1022.4,-6,8,109
2018-07-03 10:03:17.626,1.0,19,15,31.4,1022.4,-6,8,112
2018-07-03 10:03:17.826,0.9,16,14,31.3,1022.4,-5,7,112
2018-07-03 10:03:18.024,0.9,14,13,31.3,1022.4,-6,7,110
2018-07-03 10:03:18.232,0.9,10,12,31.4,1022.4,-7,8,106
2018-07-03 10:03:18.414,0.9,20,11,31.4,1022.4,-7,8,105
2018-07-03 10:03:20.774,0.9,20,7,31.2,1022.4,-6,8,111
2018-07-03 10:03:20.774,1.0,21,9,31.1,1022.4,-7,8,106
2018-07-03 10:03:20.774,1.0,19,9,31.2,1022.4,-7,7,102
2018-07-03 10:03:20.774,1.0,18,10,31.0,1022.4,-6,8,107
2018-07-03 10:03:20.774,0.8,22,10,31.2,1022.4,-6,8,111
2018-07-03 10:03:21.014,0.8,20,8,31.4,1022.4,-6,8,110
2018-07-03 10:03:21.214,0.7,17,10,31.6,1022.4,-6,8,108
2018-07-03 10:03:21.414,0.7,21,14,31.5,1022.3,-6,8,108
2018-07-03 10:03:21.614,0.7,26,13,31.6,1022.4,-6,8,107
2018-07-03 10:03:21.813,0.7,25,10,31.5,1022.4,-6,8,109
2018-07-03 10:03:22.014,0.8,20,18,31.3,1022.4,-6,8,109
2018-07-03 10:03:22.214,0.7,13,12,31.4,1022.4,-6,8,107
2018-07-03 10:03:22.414,0.8,22,16,31.3,1022.4,-7,8,106
2018-07-03 10:03:22.615,0.7,27,15,31.2,1022.4,-6,8,109
2018-07-03 10:03:22.815,0.8,26,13,31.5,1022.4,-5,7,114
2018-07-03 10:03:23.015,0.7,28,19,31.6,1022.4,-6,8,110
2018-07-03 10:03:23.214,0.7,37,19,31.7,1022.4,-7,8,105
2018-07-03 10:03:23.414,0.8,40,18,31.6,1022.4,-6,9,110
2018-07-03 10:03:23.614,0.8,35,18,31.4,1022.4,-5,7,113
2018-07-03 10:03:23.814,0.7,38,14,31.9,1022.4,-5,9,111
2018-07-03 10:03:24.014,0.7,33,11,32.0,1022.4,-6,8,108
2018-07-03 10:03:24.214,0.8,33,15,31.9,1022.4,-7,7,102
2018-07-03 10:03:24.414,0.7,32,17,31.7,1022.4,-7,8,107
2018-07-03 10:03:24.614,0.7,28,10,31.6,1022.4,-5,8,113
2018-07-03 10:03:24.815,0.7,20,17,31.8,1022.4,-6,7,112
2018-07-03 10:03:25.014,0.5,18,5,32.0,1022.4,-6,8,108
2018-07-03 10:03:25.214,0.6,8,5,31.9,1022.4,-6,8,111
2018-07-03 10:03:25.414,0.4,33,1,33.5,1022.4,-6,7,109
2018-07-03 10:03:25.614,0.8,34,34,34.2,1022.4,-6,8,110
2018-07-03 10:03:25.815,0.5,5,34,33.1,1022.4,-6,7,111
2018-07-03 10:03:26.014,0.7,334,18,32.5,1022.4,-7,8,106
2018-07-03 10:03:26.214,0.7,289,7,33.3,1022.4,-6,8,106
2018-07-03 10:03:26.415,0.5,308,9,32.0,1022.4,-6,8,108
2018-07-03 10:03:26.614,0.5,343,26,31.7,1022.4,-6,8,108
2018-07-03 10:03:26.816,0.6,345,20,31.8,1022.4,-6,8,106
2018-07-03 10:03:27.014,0.7,350,19,31.8,1022.4,-7,8,106
2018-07-03 10:03:27.214,0.8,6,18,31.8,1022.4,-6,7,110
2018-07-03 10:03:27.415,1.0,6,18,31.6,1022.4,-5,8,110
2018-07-03 10:03:27.614,0.9,358,19,31.7,1022.4,-6,8,108
2018-07-03 10:03:27.815,1.1,360,19,31.7,1022.4,-7,7,104
2018-07-03 10:03:28.014,1.0,350,15,31.8,1022.4,-7,8,105
2018-07-03 10:03:28.214,1.0,357,15,31.5,1022.4,-6,8,106
2018-07-03 10:03:28.414,1.2,2,19,31.3,1022.4,-6,7,109
